example_id                                                                                                       | status  | run_time        |
./spec/components/procedures/card/chorus_component_spec.rb[1:1:2:1]                                              | passed  | 0.04435 seconds |
./spec/components/procedures/one_group_management_component_spec.rb[1:1:1:1]                                     | passed  | 0.18998 seconds |
./spec/components/procedures/sva_svr_form_component_spec.rb[1:1:1]                                               | passed  | 0.10078 seconds |
./spec/components/procedures/sva_svr_form_component_spec.rb[1:2:1]                                               | passed  | 0.09119 seconds |
./spec/components/procedures/sva_svr_form_component_spec.rb[1:3:1]                                               | passed  | 0.11409 seconds |
./spec/components/procedures/sva_svr_form_component_spec.rb[1:4:1]                                               | passed  | 0.13026 seconds |
./spec/components/referentiels/configuration_error_component_spec.rb[1:1:1]                                      | passed  | 0.06767 seconds |
./spec/components/referentiels/referentiel_display_component_spec.rb[1:1:1:1]                                    | passed  | 0.05996 seconds |
./spec/components/referentiels/referentiel_display_component_spec.rb[1:1:2:1:1]                                  | passed  | 0.06182 seconds |
./spec/components/referentiels/referentiel_display_component_spec.rb[1:1:2:1:2]                                  | passed  | 0.06642 seconds |
./spec/components/referentiels/referentiel_display_component_spec.rb[1:1:2:2:1]                                  | passed  | 0.06846 seconds |
./spec/components/referentiels/referentiel_prefill_component_spec.rb[1:1:1:1]                                    | passed  | 0.07296 seconds |
./spec/components/referentiels/referentiel_prefill_component_spec.rb[1:1:2:1]                                    | passed  | 0.07696 seconds |
./spec/components/referentiels/referentiel_prefill_component_spec.rb[1:2:1:1:1:1]                                | passed  | 0.11386 seconds |
./spec/components/referentiels/referentiel_prefill_component_spec.rb[1:2:1:1:2:1]                                | passed  | 0.12233 seconds |
./spec/components/referentiels/referentiel_prefill_component_spec.rb[1:2:1:2:1]                                  | passed  | 0.08371 seconds |
./spec/components/referentiels/referentiel_prefill_component_spec.rb[1:2:1:3:1]                                  | passed  | 0.08587 seconds |
./spec/components/referentiels/referentiel_prefill_component_spec.rb[1:2:1:4:1]                                  | passed  | 0.08491 seconds |
./spec/components/referentiels/referentiel_prefill_component_spec.rb[1:2:1:5:1]                                  | passed  | 0.08637 seconds |
./spec/components/referentiels/referentiel_prefill_component_spec.rb[1:2:1:6:1]                                  | passed  | 0.08358 seconds |
./spec/components/referentiels/referentiel_prefill_component_spec.rb[1:2:1:7:1]                                  | passed  | 0.09128 seconds |
